,WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
466,0.9628542602954233,0.9283692960735889,0.9335834896812384,0.8754398311048995,0.9099958523436334,0.8348554033486169
467,0.9187520311993013,0.849714457469214,0.8625213919001711,0.7582748244736627,0.8087818696890935,0.6789536266353401
468,0.725506756757179,0.5692511597087017,0.5454545454615385,0.3750000000060096,0.12844036698165137,0.06862745098952326
469,0.9659318637275885,0.9341085271317999,0.9563538045581306,0.9163582531458798,0.9394837071523487,0.8858739026337703
470,0.9089443996780822,0.8330871491877155,3.3333333333333337e-10,3.3333333322222223e-10,3.3333333333333337e-10,3.3333333322222223e-10
471,0.9681691449815288,0.9383021841927632,0.6432566811687384,0.4741181859828337,0.881732370905608,0.7884806355513521
472,1.0,1.0,1.0,1.0,1.0,1.0
473,1.0,1.0,1.0,1.0,1.0,1.0
474,0.9148286392945368,0.8430268918074778,0.8582159624422535,0.7516447368425138,0.9446808510648936,0.895161290322792
475,0.9330479975545705,0.8744985673353155,0.670813893209435,0.5046801872078747,0.7964169381115636,0.6617050067663577
476,0.9341413641704904,0.8764214434903833,0.7770434782610436,0.6353811149034029,0.8508923431206102,0.7404809619239777
477,0.5660377358584905,0.3947368421132271,1e-09,9.99999999e-10,1.0,1.0
478,0.8424821002392602,0.7278350515466724,0.8983451536666667,0.8154506437776161,0.8268156424608938,0.7047619047633107
479,0.9340581422833846,0.8762749445676824,0.9244712990966767,0.8595505617985418,0.6974789916008403,0.5354838709707389
480,0.9140866102539572,0.8417675100843708,0.6490610328640454,0.48045178106009834,0.803527336861023,0.6715801886794389
481,0.8924969249694957,0.8058640604176784,0.7027027027039897,0.541666666667576,0.7058823529429066,0.5454545454557608
482,0.7415730337094703,0.589285714286762,1.0,1.0,1.0,1.0
483,1.0,1.0,1.0,1.0,1.0,1.0
484,0.8232931726910141,0.6996587030718004,0.9504950495053041,0.9056603773585541,0.9321802457901684,0.8729752770674569
485,0.9421131199205507,0.8905613044841987,0.9380053908359164,0.883248730964541,0.9091760299630149,0.8334763948499283
486,0.8748435544436796,0.7775305895441852,0.8592592592611111,0.7532467532475544,0.814004376369803,0.686346863469792
487,0.8709817549958732,0.7714505579069753,0.9046079223932902,0.8258302583027116,0.80048221820434,0.6673366834174198
488,0.6777070063698514,0.5125240847787331,0.5742574257524752,0.4027777777860725,0.6315789473859649,0.4615384615522683
489,0.9350804050035736,0.8780760626399574,1.0,1.0,1.0,1.0
490,0.8532062262605944,0.7439927263281279,0.8375402337796036,0.7204896531624249,0.8441913439637814,0.730390224674919
491,0.8515126283655288,0.7414209763171864,0.6390804597724138,0.46959459459638647,0.8622222222266667,0.7578125000018922
